id,type,name,description,price,image,category,reach,max_payload,linear_speed,degree_of_freedom,clean_room,min_operating_distance,max_operating_distance,number_of_gripping_elements,max_payload,weight,human_robot_collaboration
4512,simple,Universal Robot UR3E,"<span data-contrast=""auto""><a href=""https://www.unboxindustry.com"">Unbox Industry</a> presents <a href=""https://www.universal-robots.com/"">Universal Robots</a> UR3e has a compact form factor making it a good fit for tight workspaces. T</span><span data-contrast=""auto"">hese unique features make the UR3e-Cobot the most flexible and lightest collaborative benchtop��?</span><span data-contrast=""auto"">robot currently</span><span data-contrast=""auto"">��?on the market. The UR3e collaborative robot is an ideal assistant for</span><span data-contrast=""auto"">��?applications that require consistent product quality, such as</span><span data-contrast=""auto"">��?assembly, polishing, gluing</span><span data-contrast=""auto"">,</span><span data-contrast=""auto"">��?and bolting</span><span data-contrast=""auto"">. </span>
\n
\n<span data-contrast=""auto"">Its compact design and easy programming make it easy to switch between tasks to meet agile manufacturing needs, resulting in </span><span data-contrast=""auto"">a��?</span><span data-contrast=""auto"">low total cost of ownership and</span><span data-contrast=""auto""> very fast payback time. UR3e robotic applications include manufacturing industries from medical devices to printed circuit boards and electronic components. </span>
\n
\n<span style=""color: #000000; font-weight: bold;"">Easy programming: </span>Patented technology lets operators with no programming experience quickly set up and operate our cobots with intuitive, 3D visualization. Simply move the robot arm to desired waypoints or touch the arrow keys on the easy-to-use touchscreen tablet.
\n
\n<span style=""color: #000000; font-weight: bold;"">Fast Setup: </span>Universal Robots has revolutionized cobot set-up, reducing typical robotic deployment measured in weeks to a matter of hours. The average set-up time reported by our customers is only half a day.
\n
\n<span style=""color: #000000; font-weight: bold;"">Flexible Use: </span>Don��?t be limited by dedicated robotics. Universal Robots are lightweight, space-saving, and easy to re-deploy to multiple applications without changing your production layout. The cobot is able to re-use programs for recurrent tasks.
\n
\n<span style=""color: #000000; font-weight: bold;"">Collaborative: </span>Now you can replace human operators in dirty, dangerous, and dull jobs to reduce repetitive strain and accidental injuries.",1992375,"https://www.unboxindustry.com/wp-content/uploads/2022/05/UR3-2.jpg, https://www.unboxindustry.com/wp-content/uploads/2022/05/UR1-scaled-1.jpg, https://www.unboxindustry.com/wp-content/uploads/2022/05/URFamily_TUV_logos_cleanroom-scaled-1.jpg, https://www.unboxindustry.com/wp-content/uploads/2022/05/ur10_ur5_closeup02_black-scaled-1.jpg, https://www.unboxindustry.com/wp-content/uploads/2022/05/Hand-E-on-UR.jpg",2,,,,,,,,,,,
4514,simple,Universal Robots UR10,"<a href=""https://www.unboxindustry.com"">Unbox Industry</a> presents <a href=""https://www.universal-robots.com/"">Universal Robots</a> UR10 is an extremely versatile collaborative industrial robot arm with a high payload (10kg) and long reach capability.��? Its 1300mm reach spans wide workspaces without compromising precision or payload performance.��? UR10 addresses a wide range of applications in machine tending, palletizing, and packaging.
\n
\nWith its large working radius, the UR10 ensures high efficiency for tasks that require a longer reach. This can save time on production lines where distance can be an important factor.
\n
\n<strong>Easy programming:-</strong>��?Patented technology lets operators with no programming experience quickly set up and operate our cobots with intuitive, 3D visualization. Simply move the robot arm to desired waypoints or touch the arrow keys on the easy-to-use touchscreen tablet.
\n
\n<strong>Fast setup:-</strong> Universal Robots have revolutionized cobot setup, reducing typical robotic deployment measured in weeks to a matter of hours. The average set-up time reported by our customers is only half a day.
\n
\n<strong>Flexible use:-</strong> Universal Robots are lightweight, space-saving, and easy to re-deploy to multiple applications without changing your production layout. The cobot is able to re-use programs for recurrent tasks.
\n
\n&nbsp;
\n
\n&nbsp;
\n
\n&nbsp;
\n
\n&nbsp;",2233875,"https://www.unboxindustry.com/wp-content/uploads/2022/05/UR10-1.jpg, https://www.unboxindustry.com/wp-content/uploads/2022/05/URFamily_TUV_logos_cleanroom-scaled-1.jpg, https://www.unboxindustry.com/wp-content/uploads/2022/05/5be9b2373d75cb0b200e00dd.jpg, https://www.unboxindustry.com/wp-content/uploads/2022/05/110417-UR-models-611-1200px.jpg",2,,,,,,,,,,,
4515,simple,Universal Robot UR5,"<a href=""https://www.unboxindustry.com"">Unbox Industry</a> listed UR5 collaborative robot combines future-proof change management with collaborative innovation approaches, a human-centric UX, and an ecosystem for a huge array of applications. With the UR5e, ambitions become concrete results ��? by changing manufacturing processes with the ultra-flexible automation platform. By improving manufacturing processes with an ultra-flexible UR5 automation platform, you can turn ideas into results in record time. The lightweight, highly flexible, and collaborative UR5 industrial robot arm lets you automate repetitive and dangerous tasks with payloads of up to 5 kg. The <a href=""https://www.unboxindustry.com/product-brand/universal-robots/"">UR5</a> flexible robot is ideal to optimize low-weight collaborative processes, such as picking, placing, and testing. <a href=""https://www.universal-robots.com/"">Universal Robots</a>��? UR5e robot is easy to program, quick to set up, collaborative, and safe.
\n
\n<strong>Easy Programming:</strong>- Patented technology lets operators with no programming experience quickly set up and operate our cobots with intuitive, 3D visualization. Simply move the robot arm to desired waypoints or touch the arrow keys on the easy-to-use touchscreen tablet.
\n
\n<strong>Fast setup:-</strong> Universal Robots has revolutionized cobot set-up, reducing typical robotic deployment measured in weeks to a matter of hours. The average set-up time reported by our customers is only half a day.
\n
\n<strong>Flexible use:-</strong> Universal Robots are lightweight, space-saving, and easy to re-deploy to multiple applications without changing your production layout. The cobot is able to re-use programs for recurrent tasks.
\n
\n&nbsp;",1841438,"https://www.unboxindustry.com/wp-content/uploads/2022/05/UR5-scaled-1.jpg, https://www.unboxindustry.com/wp-content/uploads/2022/05/ur10_ur5_closeup02_black-scaled-1.jpg, https://www.unboxindustry.com/wp-content/uploads/2022/05/universal-robots-plus-a-robotics-ecosystem.jpg, https://www.unboxindustry.com/wp-content/uploads/2022/05/eng_199901_ur5_tech_spec_web_a4-pdf.jpg",2,,,,,,,,,,,
4518,simple,Universal Robots UR3,"<a href=""https://www.unboxindustry.com"">Unbox Industry</a> presents <a href=""https://www.universal-robots.com/"">Universal Robots</a> UR3 is the smallest and lightest cobot in the UR range. A compact 11 kg robot with a load capacity of up to 3 kg. With a range of 500 mm, a precision of 0.1 mm, and 360-degree rotation on all joints, the robot is perfect for automating manual tasks.
\n
\n<strong>Easy programming</strong>:��?Patented technology lets operators with no programming experience quickly set up and operate our cobots with intuitive, 3D visualization. Simply move the robot arm to desired waypoints or touch the arrow keys on the easy-to-use touchscreen tablet.
\n
\n<strong>Fast Setup:</strong> Universal Robots has revolutionized cobot set-up, reducing typical robotic deployment measured in weeks to a matter of hours. The average set-up time reported by our customers is only half a day.
\n
\n<strong>Flexible Use:</strong> Universal Robots are lightweight, space-saving, and easy to re-deploy to multiple applications without changing your production layout. Moving the cobot to new processes is fast and easy, giving you the agility to automate almost any manual task, including those with small batches or fast changeovers. The cobot is able to re-use programs for recurrent tasks.
\n
\n<strong>Collaborative</strong>: Now you can replace human operators in dirty, dangerous, and dull jobs to reduce repetitive strain and accidental injuries. The safety system of our robots is approved and certified by T��?V (The German Technical Inspection Association).",1660313,"https://www.unboxindustry.com/wp-content/uploads/2022/05/UR3-2.jpg, https://www.unboxindustry.com/wp-content/uploads/2022/05/Hand-E-on-UR.jpg, https://www.unboxindustry.com/wp-content/uploads/2022/05/eng_199901_ur3_tech_spec_web_a4-pdf.jpg, https://www.unboxindustry.com/wp-content/uploads/2022/05/URFamily_TUV_logos_cleanroom-scaled-1.jpg",2,,,,,,,,,,,
4833,simple,Dobot M1-Pro,"<a href=""https://www.unboxindustry.com"">Unbox Industry</a> presents M1 Pro by <a href=""https://www.dobot.cc/"">Dobot</a>. DOBOT M1 Pro is the second-generation intelligent collision detection SCARA robot with a built-in dynamic algorithm and operational software. It is ideal for industrial needs requiring high-speed operations. A simple design, collision detection, and hand-guided learning make M1 Pro intelligent and easily manageable.
\n
\nIn combination with grippers, suction cups, dispensers, soldering tools, optical image processing systems, etc., many tasks can be automated. The speed of up to 2000 mm/s paired with a 400 mm effective range and the repeatability of +-0.02 mm make the robot ideal for a wide range of applications and open up a multitude of possibilities.
\n
\n<strong>Fast Performance:-</strong>��?Integrated controller and robot arm design enable plug and play and save the process of connections and installing wires through a high estimated speed of joints. The maximum joints' speed ranges from 180 to 1000 degrees, making M1 Pro time-saving
\n
\n<strong>Reliability and Safety:-</strong> M1 Pro can collaborate with human operators without any safety risk. The front part of the arm is 40% narrower than the arm of a traditional industrial robotic arm. It can significantly decrease the damage to the machine, raising automation efficiency.
\n
\n<strong>Easy Operation:-</strong> M1 Pro supports wireless control on different devices with multiple programming options. When the operator turns on the free-to-drop function, the robot can easily drag and drop the arm to any position. It substantially saves time on testing and simplifies the process of programming
\n
\n<strong>Smart Performance:-</strong> Designed for smart integration, M1 Pro is efficient to install. Its encoder interface supports conveyor tracking functionality and adjusts robot paths to the motion of a conveyor.",460000,"https://www.unboxindustry.com/wp-content/uploads/2022/05/DOBOT-M1-Pro-Slide.jpg, https://www.unboxindustry.com/wp-content/uploads/2022/05/Datasheet_dobot_M1pro-1.png, https://www.unboxindustry.com/wp-content/uploads/2022/05/Datasheet_dobot_M1pro-1-pdf.jpg",14,,,,,,,,,,,
5994,simple,Elfin-3,"<a href=""https://www.unboxindustry.com"">Unbox Industry</a> presents Elfin by <a href=""https://www.hansrobot.net/"">Han's Robot</a>. Elfin series is a lightweight 6-axis collaborative robot, which can be used in the automated integrated production line, assembly, picking, welding, grinding, painting, dispensing, testing, and other fields. Higher accuracy and stronger protection level guarantee its comfortable application in the complex working environment.
\n
\nIt adopts a unique double-joint module design, where one motion module contains two joints to form a unique kinematic structure, which not only differs from most collaborative robots on the market but also provides more flexibility when working.
\n<h5>Dual-Joint Module Design:</h5>
\nThe unique kinematic design enables the robot to have high flexibility. The highly integrated modular design minimizes the arm weight.
\n<h5>Optimized Singularity :</h5>
\nThe unique arm design not only avoids product homogeneity but also reduces the singularity.
\n<h5>Highly Flexibility :</h5>
\nThe collaborative robot with a 4/6-axis coaxial structure has almost reached the flexibility of 7-DOF robots.
\n<h5>Modularity :</h5>
\nAll-in-one module of fully self-developed reducer, motor, encoder, drive and software.",2300000,"https://www.unboxindustry.com/wp-content/uploads/2022/05/Elfin-3Hans-Robot.webpHans-Robot.webp, https://www.unboxindustry.com/wp-content/uploads/2022/05/Elfin-3Hans-Robot.webpHans-Robot.webp",2,,,,,,,,,,,
5999,simple,Elfin-5,"<a href=""https://www.unboxindustry.com"">Unbox Industry</a> presents Elfin by <a href=""https://www.hansrobot.net/"">Han's Robot</a>. The Elfin 6-axis collaborative robot can be used in automated integrated production lines, assembly, picking, welding, grinding, spraying, and other applications, and has been exported to more than 100 countries and regions. It adopts a unique double-joint module design, where one motion module contains two joints to form a unique kinematic structure, which not only differs from most collaborative robots on the market but also provides more flexibility when working.
\n
\n<strong>Dual-Joint Module Design:</strong>
\n
\nThe unique kinematic design enables the robot to have high flexibility. The highly integrated modular design minimizes the arm weight.
\n
\n<strong>Optimized Singularity :</strong>
\n
\nThe unique arm design not only avoids the product homogeneity, but also reduces the singularity.
\n
\n<strong>Highly Flexibility :</strong>
\n
\nThe collaborative robot with 4/6-axis coaxial structure has almost reached the flexibility of 7-DOF robots.
\n
\n<strong>Modularity :</strong>
\n
\nAll-in-one module of fully self-developed reducer, motor, encoder, drive and software.",2560000,"https://www.unboxindustry.com/wp-content/uploads/2022/05/elfin5.webp, https://www.unboxindustry.com/wp-content/uploads/2022/05/Elfin5.19.webp, https://www.unboxindustry.com/wp-content/uploads/2022/05/Elfin5.21.webp, https://www.unboxindustry.com/wp-content/uploads/2022/05/Elfin5_02.23.webp, https://www.unboxindustry.com/wp-content/uploads/2022/05/Elfin5_03.25-.webp",2,,,,,,,,,,,
6005,simple,Elfin -5 L,"<a href=""https://www.unboxindustry.com"">Unbox Industry</a> presents Elfin by <a href=""https://www.hansrobot.net/"">Han's Robot</a>. The Elfin 6-axis collaborative robot can be used in automated integrated production lines, assembly, picking, welding, grinding, spraying, and other applications, and has been exported to more than 100 countries and regions. It adopts a unique double-joint module design, where one motion module contains two joints to form a unique kinematic structure, which not only differs from most collaborative robots on the market but also provides more flexibility when working.
\n
\n<strong>Dual-Joint Module Design:</strong>
\n
\nThe unique kinematic design enables the robot to have high flexibility. The highly integrated modular design minimizes the arm weight.
\n
\n<strong>Optimized Singularity :</strong>
\n
\nThe unique arm design not only avoids the product homogeneity but also reduces the singularity.
\n
\n<strong>Highly Flexibility :</strong>
\n
\nThe collaborative robot with 4/6-axis coaxial structure has almost reached the flexibility of 7-DOF robots.
\n
\n<strong>Modularity :</strong>
\n
\nAll-in-one module of fully self-developed reducer, motor, encoder, drive and software.",2760000,"https://www.unboxindustry.com/wp-content/uploads/2022/05/elfin5l.webp, https://www.unboxindustry.com/wp-content/uploads/2022/05/Elfin-5.webp, https://www.unboxindustry.com/wp-content/uploads/2022/05/Elfin5_02.23.webp, https://www.unboxindustry.com/wp-content/uploads/2022/05/Elfin5.21.webp",2,,,,,,,,,,,
6022,simple,Elfin-10,"<a href=""https://www.unboxindustry.com"">Unbox Industry</a> presents Elfin by<a href=""https://www.hansrobot.net/""> Han's Robot</a>. The Elfin 6-axis collaborative robot can be used in automated integrated production lines, assembly, picking, welding, grinding, spraying, and other applications, and has been exported to more than 100 countries and regions. It adopts a unique double-joint module design, where one motion module contains two joints to form a unique kinematic structure, which not only differs from most collaborative robots on the market but also provides more flexibility when working.
\n
\n<strong>Dual-Joint Module Design:</strong>
\n
\nThe unique kinematic design enables the robot to have high flexibility. The highly integrated modular design minimizes the arm weight.
\n
\n<strong>Optimized Singularity :</strong>
\n
\nThe unique arm design not only avoids the product homogeneity, but also reduces the singularity.
\n
\n<strong>Highly Flexibility :</strong>
\n
\nThe collaborative robot with 4/6-axis coaxial structure has almost reached the flexibility of 7-DOF robots.
\n
\n<strong>Modularity :</strong>
\n
\nAll-in-one module of fully self-developed reducer, motor, encoder, drive and software.
\n
\n&nbsp;",3460000,"https://www.unboxindustry.com/wp-content/uploads/2022/05/elfin10.webp, https://www.unboxindustry.com/wp-content/uploads/2022/06/Elfin-10L.webp, https://www.unboxindustry.com/wp-content/uploads/2022/05/Elfin-10.webp",2,,,,,,,,,,,
6051,simple,Elfin-10L,"<a href=""https://www.unboxindustry.com"">Unbox Industry</a> presents Elfin by <a href=""https://www.hansrobot.net/"">Han's Robot</a>. The Elfin 6-axis collaborative robot can be used in automated integrated production lines, assembly, picking, welding, grinding, spraying, and other applications, and has been exported to more than 100 countries and regions. It adopts a unique double-joint module design, where one motion module contains two joints to form a unique kinematic structure, which not only differs from most collaborative robots on the market but also provides more flexibility when working.
\n
\n<strong>Dual-Joint Module Design:</strong>
\n
\nThe unique kinematic design enables the robot to have high flexibility. The highly integrated modular design minimizes the arm weight.
\n
\n<strong>Optimized Singularity :</strong>
\n
\nThe unique arm design not only avoids the product homogeneity but also reduces the singularity.
\n
\n<strong>Highly Flexibility :</strong>
\n
\nThe collaborative robot with 4/6-axis coaxial structure has almost reached the flexibility of 7-DOF robots.
\n
\n<strong>Modularity :</strong>
\n
\nAll-in-one module of fully self-developed reducer, motor, encoder, drive and software.",3700000,"https://www.unboxindustry.com/wp-content/uploads/2022/06/elfin10l.webp, https://www.unboxindustry.com/wp-content/uploads/2022/05/Elfin-10.webp, https://www.unboxindustry.com/wp-content/uploads/2022/05/Elfin-5L.webp, https://www.unboxindustry.com/wp-content/uploads/2022/06/Elfin-10L.webp",2,,,,,,,,,,,
6055,simple,Elfin-15,"<a href=""https://www.unboxindustry.com"">Unbox Industry</a> presents Elfin by<a href=""https://www.hansrobot.net/""> Han's Robot</a>. The Elfin 6-axis collaborative robot can be used in automated integrated production lines, assembly, picking, welding, grinding, spraying, and other applications, and has been exported to more than 100 countries and regions. It adopts a unique double-joint module design, where one motion module contains two joints to form a unique kinematic structure, which not only differs from most collaborative robots on the market but also provides more flexibility when working.
\n
\n<strong>Dual-Joint Module Design:</strong>
\n
\nThe unique kinematic design enables the robot to have high flexibility. The highly integrated modular design minimizes the arm weight.
\n
\n<strong>Optimized Singularity :</strong>
\n
\nThe unique arm design not only avoids the product homogeneity but also reduces the singularity.
\n
\n<strong>Highly Flexibility :</strong>
\n
\nThe collaborative robot with 4/6-axis coaxial structure has almost reached the flexibility of 7-DOF robots.
\n
\n<strong>Modularity :</strong>
\n
\nAll-in-one module of fully self-developed reducer, motor, encoder, drive and software.",4400000,"https://www.unboxindustry.com/wp-content/uploads/2022/06/Elfin15.webp, https://www.unboxindustry.com/wp-content/uploads/2022/06/Elfin-10L.webp, https://www.unboxindustry.com/wp-content/uploads/2022/05/Elfin-10.webp, https://www.unboxindustry.com/wp-content/uploads/2022/05/Elfin-5L.webp",2,,,,,,,,,,,
6057,simple,Collaborative Electric Parallel Gripper- PGC-50-35,"<a href=""https://www.unboxindustry.com"">Unbox Industry</a> presents PGC series by <a href=""https://en.dh-robotics.com/"">Dh Robotics</a>. PGC series of collaborative parallel electric grippers is an electric gripper mainly used in cooperative manipulators. It has the advantages of high protection level, plug and play, large load and so on. The PGC series combines precision force control and industrial aesthetics.
\n<h5 class=""title-section-inner"">Product Features</h5>
\n<div class=""col-raw"">
\n<div class=""col-4 col-n product-feature-item"">
\n
\n<strong>High protection level:��?</strong>The protection level of PGC series is up to IP67, so the PGC series is able to work under harsh conditions such as machine tending environment.
\n
\n</div>
\n<div class=""col-4 col-n product-feature-item"">
\n
\n<strong>Plug &amp; Play:��?</strong>PGC series supports plug &amp; play with most collaborative robot brands on the market which is easier to control and program.
\n
\n</div>
\n<div class=""col-4 col-n product-feature-item"">
\n
\n<strong>High load:��?</strong>The gripping force of the PGC series could reach 300 N, and the maximum load can reach 6 kg, which can meet more diverse gripping needs.
\n
\n</div>
\n</div>
\n<strong>More Features</strong>
\n<ul class=""feature-list-more"">
\n 	<li>Integrated design</li>
\n 	<li>��?Adjustable parameters</li>
\n 	<li>��?Self-locking function</li>
\n 	<li>��?Smart feedback</li>
\n 	<li>��?Fingertips can be replaced</li>
\n 	<li>��?IP67</li>
\n 	<li>��?Reddot Award</li>
\n 	<li>��?IF Award</li>
\n 	<li>��?CE certification</li>
\n 	<li>��?FCC certification</li>
\n 	<li>��?RoHs certification</li>
\n</ul>",165000,"https://www.unboxindustry.com/wp-content/uploads/2022/06/PGC-50-35.webp, https://www.unboxindustry.com/wp-content/uploads/2022/06/PGC.jpg, https://www.unboxindustry.com/wp-content/uploads/2022/06/PGC.png",5,,,,,,,,,,,
6063,simple,Collaborative Electric Parallel Gripper- PGC 140-50,"<a href=""https://www.unboxindustry.com"">Unbox Industry</a> presents PGC series by <a href=""https://en.dh-robotics.com/"">Dh Robotics</a>. PGC series of collaborative parallel electric grippers is an electric gripper mainly used in cooperative manipulators. It has the advantages of high protection level, plug and play, large load, and so on. The PGC series combines precision force control and industrial aesthetics.
\n<h5 class=""title-section-inner"">Product Features</h5>
\n<div class=""col-raw"">
\n<div class=""col-4 col-n product-feature-item"">
\n
\n<strong>High protection level: </strong>The protection level of PGC series is up to IP67, so the PGC series is able to work under harsh conditions such as a machine-tending environment.
\n
\n</div>
\n<div class=""col-4 col-n product-feature-item"">
\n
\n<strong>Plug &amp; Play: </strong>PGC series supports plug &amp; play with most collaborative robot brands on the market which is easier to control and program.
\n
\n</div>
\n<div class=""col-4 col-n product-feature-item"">
\n
\n<strong>High load:��?</strong>The gripping force of the PGC series could reach 300 N, and the maximum load can reach 6 kg, which can meet more diverse gripping needs.
\n
\n</div>
\n</div>
\n<strong>More Features</strong>
\n<ul class=""feature-list-more"">
\n 	<li>��?Integrated design</li>
\n 	<li>��?Adjustable parameters</li>
\n 	<li>��?Self-locking function</li>
\n 	<li>��?Smart feedback</li>
\n 	<li>��?Fingertips can be replaced</li>
\n 	<li>��?IP67</li>
\n 	<li>��?Reddot Award</li>
\n 	<li>��?IF Award</li>
\n 	<li>��?CE certification</li>
\n 	<li>��?FCC certification</li>
\n 	<li>��?RoHs certification</li>
\n</ul>",210000,"https://www.unboxindustry.com/wp-content/uploads/2022/06/PGC-140-1.webp, https://www.unboxindustry.com/wp-content/uploads/2022/06/PGC.jpg, https://www.unboxindustry.com/wp-content/uploads/2022/06/PGC.png, https://www.unboxindustry.com/wp-content/uploads/2022/06/PGC-140-APPLICATION.png",5,,,,,,,,,,,
6067,simple,Collaborative Electric Parallel Gripper- PGC 300-60,"<a href=""https://www.unboxindustry.com"">Unbox Industry</a> presents PGC series by <a href=""https://en.dh-robotics.com/"">Dh Robotics</a>. PGC series of collaborative parallel electric grippers is an electric gripper mainly used in cooperative manipulators. It has the advantages of high protection level, plug and play, large load and so on. The PGC series combines precision force control and industrial aesthetics.
\n<h5 class=""title-section-inner"">Product Features</h5>
\n<div class=""col-raw"">
\n<div class=""col-4 col-n product-feature-item"">
\n
\n<strong>High protection level:��?</strong>The protection level of PGC series is up to IP67, so the PGC series is able to work under harsh conditions such as a machine-tending environment.
\n
\n</div>
\n<div class=""col-4 col-n product-feature-item"">
\n
\n<strong>Plug &amp; Play:��?</strong>PGC series supports plug &amp; play with most collaborative robot brands on the market which is easier to control and program.
\n
\n</div>
\n<div class=""col-4 col-n product-feature-item"">
\n
\n<strong>High load:��?</strong>The gripping force of the PGC series could reach 300 N, and the maximum load can reach 6 kg, which can meet more diverse gripping needs.
\n
\n</div>
\n</div>
\n<strong>More Features</strong>
\n<ul class=""feature-list-more"">
\n 	<li>Integrated design</li>
\n 	<li>��?Adjustable parameters</li>
\n 	<li>��?Self-locking function</li>
\n 	<li>��?Smart feedback</li>
\n 	<li>��?Fingertips can be replaced</li>
\n 	<li>��?IP67</li>
\n 	<li>��?Reddot Award</li>
\n 	<li>��?IF Award</li>
\n 	<li>��?CE certification</li>
\n 	<li>��?FCC certification</li>
\n 	<li>��?RoHs certification</li>
\n</ul>",250000,"https://www.unboxindustry.com/wp-content/uploads/2022/06/PGC-300-1.webp, https://www.unboxindustry.com/wp-content/uploads/2022/06/PGC.png, https://www.unboxindustry.com/wp-content/uploads/2022/06/PGC.jpg, https://www.unboxindustry.com/wp-content/uploads/2022/06/PGC-300-1.webp",5,,,,,,,,,,,
6071,simple,Linkage-type Adaptive Electric Gripper- AG 160-95,"<div class=""col-raw"">
\n<div class=""col-7 col-n"">
\n<div class=""entry-content entry-content-product"">
\n
\n<a href=""http://unboxIndustry.com"">Unbox Industry</a> presents Adaptive Gripper by<a href=""https://en.dh-robotics.com/""> DH Robotics</a>. The AG series is a linkage-type adaptive electric gripper that is independently developed by DH-Robotics. With Plug&amp; Play software many and exquisite structural design, AG series is a perfect solution to be applied with collaborative robots to grip work pieces with different shapes in different industries.
\n
\n</div>
\n</div>
\n<div class=""col-5 col-n""><span style=""color: #000000; font-weight: bold;"">Product Features</span></div>
\n<div></div>
\n</div>
\n<div class=""col-raw"">
\n<div class=""col-4 col-n product-feature-item"">
\n
\n<strong>Envelope adaptive capture:��?</strong>The gripper linkage mechanism supports envelope adaptive grasping, which is more stable to grip round, spherical or special-shaped objects.
\n
\n</div>
\n<div class=""col-4 col-n product-feature-item"">
\n
\n<strong>Plug &amp; Play:��?</strong>It supports plug &amp; play with most collaborative robot brands on the market which is easier to control and program.
\n
\n</div>
\n<div class=""col-4 col-n product-feature-item"">
\n
\n<strong>Long Stroke:��?</strong>The biggest stroke of the AG series is up to 145 mm. One gripper can meet the grasping needs of objects of different sizes with good compatibility.
\n
\n</div>
\n</div>
\n<strong>More Features</strong>
\n<ul class=""feature-list-more"">
\n 	<li>��?Integrated design</li>
\n 	<li>��?Adjustable parameters</li>
\n 	<li>��?Self-locking function</li>
\n 	<li>��?Smart feedback</li>
\n 	<li>��?IP54</li>
\n 	<li>��?CE certification</li>
\n 	<li>��?FCC certification</li>
\n 	<li>��?RoHs certification</li>
\n</ul>",305000,"https://www.unboxindustry.com/wp-content/uploads/2022/06/AG-95.webp, https://www.unboxindustry.com/wp-content/uploads/2022/06/AG-95-2.webp, https://www.unboxindustry.com/wp-content/uploads/2022/06/AG-95-3.webp",5,,,,,,,,,,,
6077,simple,Linkage-type Adaptive Electric Gripper- AG 105-145,"<div class=""col-raw"">
\n<div class=""col-7 col-n"">
\n<div class=""entry-content entry-content-product"">
\n
\n<a href=""https://www.unboxindustry.com"">Unbox Industry</a> presents the AG series is a linkage-type adaptive electric gripper that is independently developed by <a href=""https://en.dh-robotics.com/"">DH-Robotics</a>. With Plug&amp; Play software many and exquisite structural design, AG series is a perfect solution to be applied with collaborative robots to grip workpieces with different shapes in different industries.
\n
\n</div>
\n</div>
\n<div class=""col-5 col-n""><span style=""color: #000000; font-weight: bold;"">Product Features</span></div>
\n<div></div>
\n</div>
\n<div class=""col-raw"">
\n<div class=""col-4 col-n product-feature-item"">
\n
\n<strong>Envelope adaptive capture: </strong>The gripper linkage mechanism supports envelope adaptive grasping, which is more stable to grip round, spherical or special-shaped objects.
\n
\n</div>
\n<div class=""col-4 col-n product-feature-item"">
\n
\n<strong>Plug &amp; Play:��?</strong>It supports plug &amp; play with most collaborative robot brands on the market which is easier to control and program.
\n
\n</div>
\n<div class=""col-4 col-n product-feature-item"">
\n
\n<strong>Long Stroke��?</strong>The biggest stroke of the AG series is up to 145 mm. One gripper can meet the grasping needs of objects of different sizes with good compatibility.
\n
\n</div>
\n</div>
\n<strong>More Features</strong>
\n<ul class=""feature-list-more"">
\n 	<li>��?Integrated design</li>
\n 	<li>��?Adjustable parameters</li>
\n 	<li>��?Self-locking function</li>
\n 	<li>��?Smart feedback</li>
\n 	<li>��?IP54</li>
\n 	<li>��?CE certification</li>
\n 	<li>��?FCC certification</li>
\n 	<li>��?RoHs certification</li>
\n</ul>",330000,"https://www.unboxindustry.com/wp-content/uploads/2022/06/A-105-145.webp, https://www.unboxindustry.com/wp-content/uploads/2022/06/AG-95.webp, https://www.unboxindustry.com/wp-content/uploads/2022/06/AG-95-2.webp",5,,,,,,,,,,,
6081,simple,Linkage-type Adaptive Electric Gripper- DH 3,"<div class=""col-raw"">
\n<div class=""col-7 col-n"">
\n<div class=""entry-content entry-content-product"">
\n
\n<a href=""https://www.unboxindustry.com"">Unbox Industry</a> presents the AG series as a linkage-type adaptive electric gripper that is independently developed by <a href=""https://en.dh-robotics.com/"">DH-Robotics</a>. With Plug&amp; Play software many and exquisite structural design, AG series is a perfect solution to be applied with collaborative robots to grip work pieces with different shapes in different industries.
\n
\n</div>
\n</div>
\n<h5 class=""col-5 col-n""><span style=""color: #000000; font-size: 18px; font-weight: bold;"">Product Features</span></h5>
\n<div></div>
\n</div>
\n<div class=""col-raw"">
\n<div class=""col-4 col-n product-feature-item"">
\n
\n<strong>Envelope adaptive capture:��?</strong>The gripper linkage mechanism supports envelope adaptive grasping, which is more stable to grip round, spherical or special-shaped objects.
\n
\n</div>
\n<div class=""col-4 col-n product-feature-item"">
\n
\n<strong>Plug &amp; Play:��?</strong>It supports plug &amp; play with most collaborative robot brands on the market which is easier to control and program.
\n
\n</div>
\n<div class=""col-4 col-n product-feature-item"">
\n
\n<strong>Long Stroke:��?</strong>The biggest stroke of the AG series is up to 145 mm. One gripper can meet the grasping needs of objects of different sizes with good compatibility.
\n
\n</div>
\n</div>
\n<strong>More Features</strong>
\n<ul class=""feature-list-more"">
\n 	<li>��?Integrated design</li>
\n 	<li>��?Adjustable parameters</li>
\n 	<li>��?Self-locking function</li>
\n 	<li>��?Smart feedback</li>
\n 	<li>��?IP54</li>
\n 	<li>��?CE certification</li>
\n 	<li>��?FCC certification</li>
\n 	<li>��?RoHs certification</li>
\n</ul>",890000,"https://www.unboxindustry.com/wp-content/uploads/2022/06/DH-3.webp, https://www.unboxindustry.com/wp-content/uploads/2022/06/DH-3-2.webp, https://www.unboxindustry.com/wp-content/uploads/2022/06/DH-3-2-1.webp, https://www.unboxindustry.com/wp-content/uploads/2022/06/DH-33.webp",5,,,,,,,,,,,
